"REF_DATE","GEO","DGUID","Geography, importing","Prices","Product","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Metal valves and pipe fittings [MPG332A02]","Canadian dollars","47","thousands","3","v1775452617","4.10.1.175","2309","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Metal valves and pipe fittings [MPG332A02]","Canadian dollars","47","thousands","3","v1775452617","4.10.1.175","1158","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Ball and roller bearings [MPG332A03]","Canadian dollars","47","thousands","3","v1775453009","4.10.1.176","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Ball and roller bearings [MPG332A03]","Canadian dollars","47","thousands","3","v1775453009","4.10.1.176","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Ball and roller bearings [MPG332A03]","Canadian dollars","47","thousands","3","v1775453009","4.10.1.176","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Guns, ammunition and other munitions [MPG332A04]","Canadian dollars","47","thousands","3","v1775453401","4.10.1.177","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Guns, ammunition and other munitions [MPG332A04]","Canadian dollars","47","thousands","3","v1775453401","4.10.1.177","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Guns, ammunition and other munitions [MPG332A04]","Canadian dollars","47","thousands","3","v1775453401","4.10.1.177","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other architectural metal products [MPG332A05]","Canadian dollars","47","thousands","3","v1775453793","4.10.1.178","3530","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other architectural metal products [MPG332A05]","Canadian dollars","47","thousands","3","v1775453793","4.10.1.178","3798","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other architectural metal products [MPG332A05]","Canadian dollars","47","thousands","3","v1775453793","4.10.1.178","3203","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other fabricated metal products [MPG332A08]","Canadian dollars","47","thousands","3","v1775454185","4.10.1.179","2674","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other fabricated metal products [MPG332A08]","Canadian dollars","47","thousands","3","v1775454185","4.10.1.179","3261","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other fabricated metal products [MPG332A08]","Canadian dollars","47","thousands","3","v1775454185","4.10.1.179","2588","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Agricultural, lawn and garden machinery and equipment [MPG333101]","Canadian dollars","47","thousands","3","v1775454577","4.10.1.180","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Agricultural, lawn and garden machinery and equipment [MPG333101]","Canadian dollars","47","thousands","3","v1775454577","4.10.1.180","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Agricultural, lawn and garden machinery and equipment [MPG333101]","Canadian dollars","47","thousands","3","v1775454577","4.10.1.180","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Logging, construction, mining, and oil and gas field machinery and equipment [MPG333102]","Canadian dollars","47","thousands","3","v1775454969","4.10.1.181","256","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Logging, construction, mining, and oil and gas field machinery and equipment [MPG333102]","Canadian dollars","47","thousands","3","v1775454969","4.10.1.181","383","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Logging, construction, mining, and oil and gas field machinery and equipment [MPG333102]","Canadian dollars","47","thousands","3","v1775454969","4.10.1.181","1395","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other industry-specific manufacturing machinery, n.e.c. [MPG333200]","Canadian dollars","47","thousands","3","v1775455361","4.10.1.182","2197","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other industry-specific manufacturing machinery, n.e.c. [MPG333200]","Canadian dollars","47","thousands","3","v1775455361","4.10.1.182","2050","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other industry-specific manufacturing machinery, n.e.c. [MPG333200]","Canadian dollars","47","thousands","3","v1775455361","4.10.1.182","3028","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Commercial and service industry machinery and equipment [MPG333300]","Canadian dollars","47","thousands","3","v1775455753","4.10.1.183","469","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Commercial and service industry machinery and equipment [MPG333300]","Canadian dollars","47","thousands","3","v1775455753","4.10.1.183","420","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Commercial and service industry machinery and equipment [MPG333300]","Canadian dollars","47","thousands","3","v1775455753","4.10.1.183","427","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Industrial and commercial fans, blowers and air purification equipment [MPG333401]","Canadian dollars","47","thousands","3","v1775456145","4.10.1.184","1377","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Industrial and commercial fans, blowers and air purification equipment [MPG333401]","Canadian dollars","47","thousands","3","v1775456145","4.10.1.184","1450","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Industrial and commercial fans, blowers and air purification equipment [MPG333401]","Canadian dollars","47","thousands","3","v1775456145","4.10.1.184","1484","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Heating and cooling equipment (except household refrigerators and freezers) [MPG333402]","Canadian dollars","47","thousands","3","v1775456537","4.10.1.185","11165","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Heating and cooling equipment (except household refrigerators and freezers) [MPG333402]","Canadian dollars","47","thousands","3","v1775456537","4.10.1.185","5454","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Heating and cooling equipment (except household refrigerators and freezers) [MPG333402]","Canadian dollars","47","thousands","3","v1775456537","4.10.1.185","11675","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Metalworking machinery and industrial moulds [MPG333500]","Canadian dollars","47","thousands","3","v1775456929","4.10.1.186","33","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Metalworking machinery and industrial moulds [MPG333500]","Canadian dollars","47","thousands","3","v1775456929","4.10.1.186","44","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Metalworking machinery and industrial moulds [MPG333500]","Canadian dollars","47","thousands","3","v1775456929","4.10.1.186","17","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Turbines, turbine generators, and turbine generator sets (except aircraft turbines) [MPG333601]","Canadian dollars","47","thousands","3","v1775457321","4.10.1.187","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Turbines, turbine generators, and turbine generator sets (except aircraft turbines) [MPG333601]","Canadian dollars","47","thousands","3","v1775457321","4.10.1.187","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Turbines, turbine generators, and turbine generator sets (except aircraft turbines) [MPG333601]","Canadian dollars","47","thousands","3","v1775457321","4.10.1.187","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Engines (except aircraft and motor vehicle gasoline engines) and power transmission equipment [MPG333609]","Canadian dollars","47","thousands","3","v1775457713","4.10.1.188","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Engines (except aircraft and motor vehicle gasoline engines) and power transmission equipment [MPG333609]","Canadian dollars","47","thousands","3","v1775457713","4.10.1.188","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Engines (except aircraft and motor vehicle gasoline engines) and power transmission equipment [MPG333609]","Canadian dollars","47","thousands","3","v1775457713","4.10.1.188","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Materials handling machinery and equipment [MPG333902]","Canadian dollars","47","thousands","3","v1775458105","4.10.1.189","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Materials handling machinery and equipment [MPG333902]","Canadian dollars","47","thousands","3","v1775458105","4.10.1.189","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Materials handling machinery and equipment [MPG333902]","Canadian dollars","47","thousands","3","v1775458105","4.10.1.189","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Pumps and compressors [MPG333903]","Canadian dollars","47","thousands","3","v1775458497","4.10.1.190","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Pumps and compressors [MPG333903]","Canadian dollars","47","thousands","3","v1775458497","4.10.1.190","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Pumps and compressors [MPG333903]","Canadian dollars","47","thousands","3","v1775458497","4.10.1.190","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other industrial machinery and equipment, n.e.c. [MPG333909]","Canadian dollars","47","thousands","3","v1775458889","4.10.1.191","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other industrial machinery and equipment, n.e.c. [MPG333909]","Canadian dollars","47","thousands","3","v1775458889","4.10.1.191","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other industrial machinery and equipment, n.e.c. [MPG333909]","Canadian dollars","47","thousands","3","v1775458889","4.10.1.191","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Computers and computer peripherals [MPG334100]","Canadian dollars","47","thousands","3","v1775459281","4.10.1.192","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Computers and computer peripherals [MPG334100]","Canadian dollars","47","thousands","3","v1775459281","4.10.1.192","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Computers and computer peripherals [MPG334100]","Canadian dollars","47","thousands","3","v1775459281","4.10.1.192","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Telephone apparatus and data communications equipment [MPG334201]","Canadian dollars","47","thousands","3","v1775459673","4.10.1.193","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Telephone apparatus and data communications equipment [MPG334201]","Canadian dollars","47","thousands","3","v1775459673","4.10.1.193","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Telephone apparatus and data communications equipment [MPG334201]","Canadian dollars","47","thousands","3","v1775459673","4.10.1.193","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other communications equipment [MPG334209]","Canadian dollars","47","thousands","3","v1775460065","4.10.1.194","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other communications equipment [MPG334209]","Canadian dollars","47","thousands","3","v1775460065","4.10.1.194","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other communications equipment [MPG334209]","Canadian dollars","47","thousands","3","v1775460065","4.10.1.194","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Printed and integrated circuits, semiconductors, and printed circuit assemblies [MPG334401]","Canadian dollars","47","thousands","3","v1775460457","4.10.1.195","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Printed and integrated circuits, semiconductors, and printed circuit assemblies [MPG334401]","Canadian dollars","47","thousands","3","v1775460457","4.10.1.195","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Printed and integrated circuits, semiconductors, and printed circuit assemblies [MPG334401]","Canadian dollars","47","thousands","3","v1775460457","4.10.1.195","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other electronic components [MPG334409]","Canadian dollars","47","thousands","3","v1775460849","4.10.1.196","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other electronic components [MPG334409]","Canadian dollars","47","thousands","3","v1775460849","4.10.1.196","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other electronic components [MPG334409]","Canadian dollars","47","thousands","3","v1775460849","4.10.1.196","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Televisions and other audio and video equipment, and unrecorded media n.e.c. [MPG334A01]","Canadian dollars","47","thousands","3","v1775461241","4.10.1.197","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Televisions and other audio and video equipment, and unrecorded media n.e.c. [MPG334A01]","Canadian dollars","47","thousands","3","v1775461241","4.10.1.197","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Televisions and other audio and video equipment, and unrecorded media n.e.c. [MPG334A01]","Canadian dollars","47","thousands","3","v1775461241","4.10.1.197","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Navigational and guidance instruments [MPG334A02]","Canadian dollars","47","thousands","3","v1775461633","4.10.1.198","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Navigational and guidance instruments [MPG334A02]","Canadian dollars","47","thousands","3","v1775461633","4.10.1.198","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Navigational and guidance instruments [MPG334A02]","Canadian dollars","47","thousands","3","v1775461633","4.10.1.198","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Measuring, control, and scientific instruments [MPG334A06]","Canadian dollars","47","thousands","3","v1775462025","4.10.1.199","49","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Measuring, control, and scientific instruments [MPG334A06]","Canadian dollars","47","thousands","3","v1775462025","4.10.1.199","33","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Measuring, control, and scientific instruments [MPG334A06]","Canadian dollars","47","thousands","3","v1775462025","4.10.1.199","198","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Electric lamps and lighting fixtures (including light bulbs and tubes) [MPG335100]","Canadian dollars","47","thousands","3","v1775462417","4.10.1.200","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Electric lamps and lighting fixtures (including light bulbs and tubes) [MPG335100]","Canadian dollars","47","thousands","3","v1775462417","4.10.1.200","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Electric lamps and lighting fixtures (including light bulbs and tubes) [MPG335100]","Canadian dollars","47","thousands","3","v1775462417","4.10.1.200","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Small electric appliances [MPG335203]","Canadian dollars","47","thousands","3","v1775462809","4.10.1.201","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Small electric appliances [MPG335203]","Canadian dollars","47","thousands","3","v1775462809","4.10.1.201","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Small electric appliances [MPG335203]","Canadian dollars","47","thousands","3","v1775462809","4.10.1.201","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Major appliances [MPG335204]","Canadian dollars","47","thousands","3","v1775463201","4.10.1.202","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Major appliances [MPG335204]","Canadian dollars","47","thousands","3","v1775463201","4.10.1.202","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Major appliances [MPG335204]","Canadian dollars","47","thousands","3","v1775463201","4.10.1.202","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Power, distribution and other transformers [MPG335301]","Canadian dollars","47","thousands","3","v1775463593","4.10.1.203","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Power, distribution and other transformers [MPG335301]","Canadian dollars","47","thousands","3","v1775463593","4.10.1.203","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Power, distribution and other transformers [MPG335301]","Canadian dollars","47","thousands","3","v1775463593","4.10.1.203","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Electric motors and generators [MPG335302]","Canadian dollars","47","thousands","3","v1775463985","4.10.1.204","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Electric motors and generators [MPG335302]","Canadian dollars","47","thousands","3","v1775463985","4.10.1.204","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Electric motors and generators [MPG335302]","Canadian dollars","47","thousands","3","v1775463985","4.10.1.204","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Switchgear, switchboards, relays, and industrial control apparatus [MPG335303]","Canadian dollars","47","thousands","3","v1775464377","4.10.1.205","311","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Switchgear, switchboards, relays, and industrial control apparatus [MPG335303]","Canadian dollars","47","thousands","3","v1775464377","4.10.1.205","357","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Switchgear, switchboards, relays, and industrial control apparatus [MPG335303]","Canadian dollars","47","thousands","3","v1775464377","4.10.1.205","369","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Batteries and battery chargers [MPG335901]","Canadian dollars","47","thousands","3","v1775464769","4.10.1.206","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Batteries and battery chargers [MPG335901]","Canadian dollars","47","thousands","3","v1775464769","4.10.1.206","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Batteries and battery chargers [MPG335901]","Canadian dollars","47","thousands","3","v1775464769","4.10.1.206","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Communication and electric wire and cable [MPG335902]","Canadian dollars","47","thousands","3","v1775465161","4.10.1.207","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Communication and electric wire and cable [MPG335902]","Canadian dollars","47","thousands","3","v1775465161","4.10.1.207","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Communication and electric wire and cable [MPG335902]","Canadian dollars","47","thousands","3","v1775465161","4.10.1.207","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Wiring devices [MPG335903]","Canadian dollars","47","thousands","3","v1775465553","4.10.1.208","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Wiring devices [MPG335903]","Canadian dollars","47","thousands","3","v1775465553","4.10.1.208","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Wiring devices [MPG335903]","Canadian dollars","47","thousands","3","v1775465553","4.10.1.208","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other electrical equipment and components [MPG335909]","Canadian dollars","47","thousands","3","v1775465945","4.10.1.209","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other electrical equipment and components [MPG335909]","Canadian dollars","47","thousands","3","v1775465945","4.10.1.209","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Other electrical equipment and components [MPG335909]","Canadian dollars","47","thousands","3","v1775465945","4.10.1.209","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Passenger cars [MPG336111]","Canadian dollars","47","thousands","3","v1775466337","4.10.1.210","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Passenger cars [MPG336111]","Canadian dollars","47","thousands","3","v1775466337","4.10.1.210","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Passenger cars [MPG336111]","Canadian dollars","47","thousands","3","v1775466337","4.10.1.210","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Light-duty trucks, vans and sport utility vehicles (SUVs) [MPG336112]","Canadian dollars","47","thousands","3","v1775466729","4.10.1.211","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Light-duty trucks, vans and sport utility vehicles (SUVs) [MPG336112]","Canadian dollars","47","thousands","3","v1775466729","4.10.1.211","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Light-duty trucks, vans and sport utility vehicles (SUVs) [MPG336112]","Canadian dollars","47","thousands","3","v1775466729","4.10.1.211","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Medium and heavy-duty trucks [MPG336120]","Canadian dollars","47","thousands","3","v1775467121","4.10.1.212","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Medium and heavy-duty trucks [MPG336120]","Canadian dollars","47","thousands","3","v1775467121","4.10.1.212","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Medium and heavy-duty trucks [MPG336120]","Canadian dollars","47","thousands","3","v1775467121","4.10.1.212","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Buses [MPG336201]","Canadian dollars","47","thousands","3","v1775467513","4.10.1.213","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Buses [MPG336201]","Canadian dollars","47","thousands","3","v1775467513","4.10.1.213","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Buses [MPG336201]","Canadian dollars","47","thousands","3","v1775467513","4.10.1.213","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle bodies and special purpose motor vehicles [MPG336202]","Canadian dollars","47","thousands","3","v1775467905","4.10.1.214","1205","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle bodies and special purpose motor vehicles [MPG336202]","Canadian dollars","47","thousands","3","v1775467905","4.10.1.214","1761","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle bodies and special purpose motor vehicles [MPG336202]","Canadian dollars","47","thousands","3","v1775467905","4.10.1.214","1645","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Freight and utility trailers [MPG336203]","Canadian dollars","47","thousands","3","v1775468297","4.10.1.215","659","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Freight and utility trailers [MPG336203]","Canadian dollars","47","thousands","3","v1775468297","4.10.1.215","481","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Freight and utility trailers [MPG336203]","Canadian dollars","47","thousands","3","v1775468297","4.10.1.215","456","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor homes, travel trailers and camping trailers [MPG336204]","Canadian dollars","47","thousands","3","v1775468689","4.10.1.216","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor homes, travel trailers and camping trailers [MPG336204]","Canadian dollars","47","thousands","3","v1775468689","4.10.1.216","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor homes, travel trailers and camping trailers [MPG336204]","Canadian dollars","47","thousands","3","v1775468689","4.10.1.216","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle gasoline engines and engine parts [MPG336310]","Canadian dollars","47","thousands","3","v1775469081","4.10.1.217","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle gasoline engines and engine parts [MPG336310]","Canadian dollars","47","thousands","3","v1775469081","4.10.1.217","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle gasoline engines and engine parts [MPG336310]","Canadian dollars","47","thousands","3","v1775469081","4.10.1.217","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle electrical and electronic equipment [MPG336320]","Canadian dollars","47","thousands","3","v1775469473","4.10.1.218","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle electrical and electronic equipment [MPG336320]","Canadian dollars","47","thousands","3","v1775469473","4.10.1.218","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle electrical and electronic equipment [MPG336320]","Canadian dollars","47","thousands","3","v1775469473","4.10.1.218","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle steering and suspension components [MPG336330]","Canadian dollars","47","thousands","3","v1775469865","4.10.1.219","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle steering and suspension components [MPG336330]","Canadian dollars","47","thousands","3","v1775469865","4.10.1.219","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle steering and suspension components [MPG336330]","Canadian dollars","47","thousands","3","v1775469865","4.10.1.219","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle brakes and brake systems [MPG336340]","Canadian dollars","47","thousands","3","v1775470257","4.10.1.220","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle brakes and brake systems [MPG336340]","Canadian dollars","47","thousands","3","v1775470257","4.10.1.220","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle brakes and brake systems [MPG336340]","Canadian dollars","47","thousands","3","v1775470257","4.10.1.220","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle transmission and drive train components [MPG336350]","Canadian dollars","47","thousands","3","v1775470649","4.10.1.221","22","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle transmission and drive train components [MPG336350]","Canadian dollars","47","thousands","3","v1775470649","4.10.1.221","29","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle transmission and drive train components [MPG336350]","Canadian dollars","47","thousands","3","v1775470649","4.10.1.221","32","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle interior trim, seats and seat parts [MPG336360]","Canadian dollars","47","thousands","3","v1775471041","4.10.1.222","0","","","","0"
"2023","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle interior trim, seats and seat parts [MPG336360]","Canadian dollars","47","thousands","3","v1775471041","4.10.1.222","0","","","","0"
"2024","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle interior trim, seats and seat parts [MPG336360]","Canadian dollars","47","thousands","3","v1775471041","4.10.1.222","0","","","","0"
"2022","New Brunswick, exporting","2021A000213","British Columbia, importing","Current prices","Motor vehicle metal stampings [MPG336370]","Canadian dollars","47","thousands","3","v1775471433","4.10.1.223","0","","","","0"
